"BeachName","DOW","Date","MonitoringOrg","Ecoli_1dGM","Ecoli_30dGM","Ecoli_units","ClosureYN","ClosureReason"
"Phalen","62001300",2011-05-31,"RamseyCo",7.8,7.2,"mpn","N",""
"McCarrons","62005400",2011-05-31,"RamseyCo",18.6,8.6,"mpn","N",""
"Owasso","62005600",2011-05-31,"RamseyCo",8.9,7.2,"mpn","N",""
"Josephine","62005700",2011-05-31,"RamseyCo",32.8,19.4,"mpn","N",""
"Turtle","62006100",2011-05-31,"RamseyCo",34.5,17.2,"mpn","N",""
"Long","62006700",2011-05-31,"RamseyCo",7.7,9.7,"mpn","N",""
"Snail","62007300",2011-05-31,"RamseyCo",15.1,12.4,"mpn","N",""
"Johanna","62007800",2011-05-31,"RamseyCo",2.5,8.8,"mpn","N",""
"Gervais","62000700",2011-06-07,"RamseyCo",169.8,19.6,"mpn","N",""
"Phalen","62001300",2011-06-07,"RamseyCo",14.2,9,"mpn","N",""
"McCarrons","62005400",2011-06-07,"RamseyCo",31.8,13.3,"mpn","N",""
"Owasso","62005600",2011-06-07,"RamseyCo",1,3.7,"mpn","N",""
"Josephine","62005700",2011-06-07,"RamseyCo",134.5,37,"mpn","N",""
"Turtle","62006100",2011-06-07,"RamseyCo",11.5,15,"mpn","N",""
"Long","62006700",2011-06-07,"RamseyCo",18.3,12,"mpn","N",""
"Snail","62007300",2011-06-07,"RamseyCo",12.9,12.6,"mpn","N",""
"Johanna","62007800",2011-06-07,"RamseyCo",55.3,16.3,"mpn","N",""
"Gervais","62000700",2011-06-14,"RamseyCo",12.7,17.6,"mpn","N",""
"Phalen","62001300",2011-06-14,"RamseyCo",9.6,9.2,"mpn","N",""
"McCarrons","62005400",2011-06-14,"RamseyCo",11.5,12.8,"mpn","N",""
"Owasso","62005600",2011-06-14,"RamseyCo",3,3.6,"mpn","N",""
"Josephine","62005700",2011-06-14,"RamseyCo",31.4,35.5,"mpn","N",""
"Turtle","62006100",2011-06-14,"RamseyCo",2.4,9.5,"mpn","N",""
"Long","62006700",2011-06-14,"RamseyCo",5.4,9.8,"mpn","N",""
"Snail","62007300",2011-06-14,"RamseyCo",3.5,9.2,"mpn","N",""
"Johanna","62007800",2011-06-14,"RamseyCo",10.6,14.6,"mpn","N",""
"Gervais","62000700",2011-06-21,"RamseyCo",142.6,26.7,"mpn","N",""
"Phalen","62001300",2011-06-21,"RamseyCo",65.6,13.6,"mpn","N",""
"McCarrons","62005400",2011-06-21,"RamseyCo",500.9,26.7,"mpn","N",""
"Owasso","62005600",2011-06-21,"RamseyCo",76.4,6.6,"mpn","N",""
"Josephine","62005700",2011-06-21,"RamseyCo",447.6,58.9,"mpn","N",""
"Turtle","62006100",2011-06-21,"RamseyCo",352.4,19.6,"mpn","N",""
"Long","62006700",2011-06-21,"RamseyCo",11.2,10.1,"mpn","N",""
"Snail","62007300",2011-06-21,"RamseyCo",9.8,9.3,"mpn","N",""
"Johanna","62007800",2011-06-21,"RamseyCo",74.8,20.2,"mpn","N",""
"Mahtomedi","82016700",2011-06-21,"RamseyCo",530.5,NA,"mpn","N",""
"Gervais","62000700",2011-06-28,"RamseyCo",43.4,28.5,"mpn","N",""
"Phalen","62001300",2011-06-28,"RamseyCo",65.2,21.4,"mpn","N",""
"McCarrons","62005400",2011-06-28,"RamseyCo",11.3,32.9,"mpn","N",""
"Owasso","62005600",2011-06-28,"RamseyCo",56.6,10.3,"mpn","N",""
"Josephine","62005700",2011-06-28,"RamseyCo",13.1,60.6,"mpn","N",""
"Turtle","62006100",2011-06-28,"RamseyCo",1.4,13.7,"mpn","N",""
"Long","62006700",2011-06-28,"RamseyCo",6.2,8.8,"mpn","N",""
"Snail","62007300",2011-06-28,"RamseyCo",2.5,7,"mpn","N",""
"Johanna","62007800",2011-06-28,"RamseyCo",2,11.7,"mpn","N",""
"Mahtomedi","82016700",2011-06-28,"RamseyCo",17.3,95.9,"mpn","N",""
"Gervais","62000700",2011-07-05,"RamseyCo",13.4,44.7,"mpn","N",""
"Phalen","62001300",2011-07-05,"RamseyCo",15.2,24.5,"mpn","N",""
"McCarrons","62005400",2011-07-05,"RamseyCo",4,24.2,"mpn","N",""
"Owasso","62005600",2011-07-05,"RamseyCo",4.4,9,"mpn","N",""
"Josephine","62005700",2011-07-05,"RamseyCo",9.6,47.4,"mpn","N",""
"Turtle","62006100",2011-07-05,"RamseyCo",31.4,13.4,"mpn","N",""
"Long","62006700",2011-07-05,"RamseyCo",48.6,12.7,"mpn","N",""
"Snail","62007300",2011-07-05,"RamseyCo",12.1,6.7,"mpn","N",""
"Johanna","62007800",2011-07-05,"RamseyCo",4.4,13.1,"mpn","N",""
"Mahtomedi","82016700",2011-07-05,"RamseyCo",3,30.4,"mpn","N",""
"Gervais","62000700",2011-07-12,"RamseyCo",9.1,24.9,"mpn","N",""
"Phalen","62001300",2011-07-12,"RamseyCo",13.7,24.3,"mpn","N",""
"McCarrons","62005400",2011-07-12,"RamseyCo",36.5,24.9,"mpn","N",""
"Owasso","62005600",2011-07-12,"RamseyCo",83.8,21.7,"mpn","N",""
"Josephine","62005700",2011-07-12,"RamseyCo",9.1,27.7,"mpn","N",""
"Turtle","62006100",2011-07-12,"RamseyCo",7,12.2,"mpn","N",""
"Long","62006700",2011-07-12,"RamseyCo",11.7,11.6,"mpn","N",""
"Snail","62007300",2011-07-12,"RamseyCo",7.9,6.1,"mpn","N",""
"Johanna","62007800",2011-07-12,"RamseyCo",35.6,12,"mpn","N",""
"Mahtomedi","82016700",2011-07-12,"RamseyCo",19.4,27.2,"mpn","N",""
"Gervais","62000700",2011-07-19,"RamseyCo",129.8,39.7,"mpn","N",""
"Phalen","62001300",2011-07-19,"RamseyCo",253.5,46.9,"mpn","N",""
"McCarrons","62005400",2011-07-19,"RamseyCo",34.9,31.1,"mpn","N",""
"Owasso","62005600",2011-07-19,"RamseyCo",375.1,56.9,"mpn","N",""
"Josephine","62005700",2011-07-19,"RamseyCo",32.1,27.8,"mpn","N",""
"Turtle","62006100",2011-07-19,"RamseyCo",16,17.7,"mpn","N",""
"Long","62006700",2011-07-19,"RamseyCo",120.7,21.6,"mpn","N",""
"Snail","62007300",2011-07-19,"RamseyCo",5.2,6.6,"mpn","N",""
"Johanna","62007800",2011-07-19,"RamseyCo",24.1,14.2,"mpn","N",""
"Mahtomedi","82016700",2011-07-19,"RamseyCo",2,16.2,"mpn","N",""
"Gervais","62000700",2011-07-26,"RamseyCo",88,36,"mpn","N",""
"Phalen","62001300",2011-07-26,"RamseyCo",4.3,27.2,"mpn","N",""
"McCarrons","62005400",2011-07-26,"RamseyCo",10.1,14.2,"mpn","N",""
"Owasso","62005600",2011-07-26,"RamseyCo",12.2,39.4,"mpn","N",""
"Josephine","62005700",2011-07-26,"RamseyCo",8.4,12.6,"mpn","N",""
"Turtle","62006100",2011-07-26,"RamseyCo",3.1,6.9,"mpn","N",""
"Long","62006700",2011-07-26,"RamseyCo",56,29.8,"mpn","N",""
"Snail","62007300",2011-07-26,"RamseyCo",4,5.5,"mpn","N",""
"Johanna","62007800",2011-07-26,"RamseyCo",19.2,10.8,"mpn","N",""
"Mahtomedi","82016700",2011-07-26,"RamseyCo",1.4,4.9,"mpn","N",""
"Gervais","62000700",2011-08-02,"RamseyCo",223.9,50,"mpn","N",""
"Phalen","62001300",2011-08-02,"RamseyCo",841,45.4,"mpn","N",""
"McCarrons","62005400",2011-08-02,"RamseyCo",131.3,23.2,"mpn","N",""
"Owasso","62005600",2011-08-02,"RamseyCo",4.1,23.3,"mpn","N",""
"Josephine","62005700",2011-08-02,"RamseyCo",27.9,14.6,"mpn","N",""
"Turtle","62006100",2011-08-02,"RamseyCo",8.4,9.8,"mpn","N",""
"Long","62006700",2011-08-02,"RamseyCo",51.7,45.6,"mpn","N",""
"Snail","62007300",2011-08-02,"RamseyCo",204.3,13.2,"mpn","N",""
"Johanna","62007800",2011-08-02,"RamseyCo",6.9,13.8,"mpn","N",""
"Mahtomedi","82016700",2011-08-02,"RamseyCo",50.3,6.1,"mpn","N",""
"Gervais","62000700",2011-08-09,"RamseyCo",1.8,33.3,"mpn","N",""
"Phalen","62001300",2011-08-09,"RamseyCo",1,26.4,"mpn","N",""
"McCarrons","62005400",2011-08-09,"RamseyCo",28.7,34.4,"mpn","N",""
"Owasso","62005600",2011-08-09,"RamseyCo",114.1,44.7,"mpn","N",""
"Josephine","62005700",2011-08-09,"RamseyCo",39,19.3,"mpn","N",""
"Turtle","62006100",2011-08-09,"RamseyCo",20.6,9,"mpn","N",""
"Long","62006700",2011-08-09,"RamseyCo",4,27.7,"mpn","N",""
"Snail","62007300",2011-08-09,"RamseyCo",5.7,11.4,"mpn","N",""
"Johanna","62007800",2011-08-09,"RamseyCo",1.7,11.4,"mpn","N",""
"Mahtomedi","82016700",2011-08-09,"RamseyCo",5.7,6.9,"mpn","N",""
"Gervais","62000700",2011-08-16,"RamseyCo",1,21.4,"mpn","N",""
"Phalen","62001300",2011-08-16,"RamseyCo",218.6,45.8,"mpn","N",""
"McCarrons","62005400",2011-08-16,"RamseyCo",1.4,18,"mpn","N",""
"Owasso","62005600",2011-08-16,"RamseyCo",3,23,"mpn","N",""
"Josephine","62005700",2011-08-16,"RamseyCo",27.4,24.1,"mpn","N",""
"Turtle","62006100",2011-08-16,"RamseyCo",6.2,8.8,"mpn","N",""
"Long","62006700",2011-08-16,"RamseyCo",2.3,20,"mpn","N",""
"Snail","62007300",2011-08-16,"RamseyCo",19.1,13.6,"mpn","N",""
"Johanna","62007800",2011-08-16,"RamseyCo",2.9,6.9,"mpn","N",""
"Mahtomedi","82016700",2011-08-16,"RamseyCo",1,3.8,"mpn","N",""
"Gervais","62000700",2011-08-23,"RamseyCo",1,8.1,"mpn","N",""
"Phalen","62001300",2011-08-23,"RamseyCo",55.6,33.8,"mpn","N",""
"McCarrons","62005400",2011-08-23,"RamseyCo",22.2,16.4,"mpn","N",""
"Owasso","62005600",2011-08-23,"RamseyCo",2.5,8.5,"mpn","N",""
"Josephine","62005700",2011-08-23,"RamseyCo",8.8,18.6,"mpn","N",""
"Turtle","62006100",2011-08-23,"RamseyCo",15.7,8.8,"mpn","N",""
"Long","62006700",2011-08-23,"RamseyCo",1.8,8.6,"mpn","N",""
"Snail","62007300",2011-08-23,"RamseyCo",4.4,13.2,"mpn","N",""
"Johanna","62007800",2011-08-23,"RamseyCo",4.6,5,"mpn","N",""
"Mahtomedi","82016700",2011-08-23,"RamseyCo",7.3,5,"mpn","N",""
"Gervais","62000700",2011-08-30,"RamseyCo",3,4.1,"mpn","N",""
"Phalen","62001300",2011-08-30,"RamseyCo",47.2,54.5,"mpn","N",""
"McCarrons","62005400",2011-08-30,"RamseyCo",8,15.7,"mpn","N",""
"Owasso","62005600",2011-08-30,"RamseyCo",12.1,8.5,"mpn","N",""
"Josephine","62005700",2011-08-30,"RamseyCo",17.3,21.4,"mpn","N",""
"Turtle","62006100",2011-08-30,"RamseyCo",21.8,13,"mpn","N",""
"Long","62006700",2011-08-30,"RamseyCo",1,3.8,"mpn","N",""
"Snail","62007300",2011-08-30,"RamseyCo",16.3,17.4,"mpn","N",""
"Johanna","62007800",2011-08-30,"RamseyCo",2.5,3.3,"mpn","N",""
"Mahtomedi","82016700",2011-08-30,"RamseyCo",4.7,6.3,"mpn","N",""
"Gervais","62000700",2012-05-29,"RamseyCo",15.9,NA,"mpn","N",""
"McCarrons","62005400",2012-05-29,"RamseyCo",23.3,NA,"mpn","N",""
"Owasso","62005600",2012-05-29,"RamseyCo",7.5,NA,"mpn","N",""
"Josephine","62005700",2012-05-29,"RamseyCo",41,NA,"mpn","N",""
"Long","62006700",2012-05-29,"RamseyCo",5.8,NA,"mpn","N",""
"Snail","62007300",2012-05-29,"RamseyCo",6.3,NA,"mpn","N",""
"Johanna","62007800",2012-05-29,"RamseyCo",2,NA,"mpn","N",""
"Gervais","62000700",2012-06-05,"RamseyCo",15.6,15.7,"mpn","N",""
"Phalen","62001300",2012-06-05,"RamseyCo",2.7,NA,"mpn","N",""
"McCarrons","62005400",2012-06-05,"RamseyCo",62.3,38.1,"mpn","N",""
"Owasso","62005600",2012-06-05,"RamseyCo",4.1,5.5,"mpn","N",""
"Josephine","62005700",2012-06-05,"RamseyCo",1.4,7.6,"mpn","N",""
"Long","62006700",2012-06-05,"RamseyCo",5.7,5.8,"mpn","N",""
"Snail","62007300",2012-06-05,"RamseyCo",2.9,4.3,"mpn","N",""
"Johanna","62007800",2012-06-05,"RamseyCo",1,1.4,"mpn","N",""
"Mahtomedi","82016700",2012-06-05,"RamseyCo",1,NA,"mpn","N",""
"Gervais","62000700",2012-06-12,"RamseyCo",12.2,14.5,"mpn","N",""
"Phalen","62001300",2012-06-12,"RamseyCo",13.3,3.3,"mpn","N",""
"McCarrons","62005400",2012-06-12,"RamseyCo",16.3,28.8,"mpn","N",""
"Owasso","62005600",2012-06-12,"RamseyCo",2.9,4.4,"mpn","N",""
"Josephine","62005700",2012-06-12,"RamseyCo",4.4,6.3,"mpn","N",""
"Long","62006700",2012-06-12,"RamseyCo",8.5,6.6,"mpn","N",""
"Snail","62007300",2012-06-12,"RamseyCo",3.5,4,"mpn","N",""
"Johanna","62007800",2012-06-12,"RamseyCo",4.1,2,"mpn","N",""
"Mahtomedi","82016700",2012-06-12,"RamseyCo",6.3,1.8,"mpn","N",""
"Gervais","62000700",2012-06-19,"RamseyCo",67.3,21.2,"mpn","N",""
"Phalen","62001300",2012-06-19,"RamseyCo",145.9,8.5,"mpn","N",""
"McCarrons","62005400",2012-06-19,"RamseyCo",152.3,43.6,"mpn","N",""
"Owasso","62005600",2012-06-19,"RamseyCo",127.5,10.3,"mpn","N",""
"Josephine","62005700",2012-06-19,"RamseyCo",38.4,10,"mpn","N",""
"Long","62006700",2012-06-19,"RamseyCo",29.5,9.6,"mpn","N",""
"Snail","62007300",2012-06-19,"RamseyCo",77.3,8.4,"mpn","N",""
"Johanna","62007800",2012-06-19,"RamseyCo",21.3,3.6,"mpn","N",""
"Mahtomedi","82016700",2012-06-19,"RamseyCo",126.5,5.3,"mpn","N",""
"Gervais","62000700",2012-06-26,"RamseyCo",6.8,16.9,"mpn","N",""
"Phalen","62001300",2012-06-26,"RamseyCo",170.1,15.5,"mpn","N",""
"McCarrons","62005400",2012-06-26,"RamseyCo",132,54.4,"mpn","N",""
"Owasso","62005600",2012-06-26,"RamseyCo",6.6,9.4,"mpn","N",""
"Josephine","62005700",2012-06-26,"RamseyCo",14,10.6,"mpn","N",""
"Long","62006700",2012-06-26,"RamseyCo",4.6,8.3,"mpn","N",""
"Snail","62007300",2012-06-26,"RamseyCo",8,8.3,"mpn","N",""
"Johanna","62007800",2012-06-26,"RamseyCo",30.8,5.6,"mpn","N",""
"Mahtomedi","82016700",2012-06-26,"RamseyCo",1,3.8,"mpn","N",""
"Gervais","62000700",2012-07-05,"RamseyCo",4,12.9,"mpn","N",""
"Phalen","62001300",2012-07-05,"RamseyCo",8.5,23.9,"mpn","N",""
"McCarrons","62005400",2012-07-05,"RamseyCo",10.3,46.3,"mpn","N",""
"Owasso","62005600",2012-07-05,"RamseyCo",4.6,8.5,"mpn","N",""
"Josephine","62005700",2012-07-05,"RamseyCo",2,5.8,"mpn","N",""
"Long","62006700",2012-07-05,"RamseyCo",4.1,7.7,"mpn","N",""
"Snail","62007300",2012-07-05,"RamseyCo",6.3,8.3,"mpn","N",""
"Johanna","62007800",2012-07-05,"RamseyCo",17.2,8.6,"mpn","N",""
"Mahtomedi","82016700",2012-07-05,"RamseyCo",5.5,5.3,"mpn","N",""
"Gervais","62000700",2012-07-10,"RamseyCo",1,7.4,"mpn","N",""
"Phalen","62001300",2012-07-10,"RamseyCo",4.6,26.5,"mpn","N",""
"McCarrons","62005400",2012-07-10,"RamseyCo",349.1,65.3,"mpn","N",""
"Owasso","62005600",2012-07-10,"RamseyCo",6.2,9.3,"mpn","N",""
"Josephine","62005700",2012-07-10,"RamseyCo",1,5.4,"mpn","N",""
"Long","62006700",2012-07-10,"RamseyCo",20.3,9.9,"mpn","N",""
"Snail","62007300",2012-07-10,"RamseyCo",2,7.7,"mpn","N",""
"Johanna","62007800",2012-07-10,"RamseyCo",99.4,21.5,"mpn","N",""
"Mahtomedi","82016700",2012-07-10,"RamseyCo",1,5.3,"mpn","N",""
"Gervais","62000700",2012-07-17,"RamseyCo",7.4,6.7,"mpn","N",""
"Phalen","62001300",2012-07-17,"RamseyCo",39.8,33,"mpn","N",""
"McCarrons","62005400",2012-07-17,"RamseyCo",113.6,96.2,"mpn","N",""
"Owasso","62005600",2012-07-17,"RamseyCo",13.5,12.7,"mpn","N",""
"Josephine","62005700",2012-07-17,"RamseyCo",10.8,6.5,"mpn","N",""
"Long","62006700",2012-07-17,"RamseyCo",5.5,9.1,"mpn","N",""
"Snail","62007300",2012-07-17,"RamseyCo",18,10.7,"mpn","N",""
"Johanna","62007800",2012-07-17,"RamseyCo",13.4,27.3,"mpn","N",""
"Mahtomedi","82016700",2012-07-17,"RamseyCo",2.5,4.4,"mpn","N",""
"Gervais","62000700",2012-07-24,"RamseyCo",8.9,4.5,"mpn","N",""
"Phalen","62001300",2012-07-24,"RamseyCo",44.2,26,"mpn","N",""
"McCarrons","62005400",2012-07-24,"RamseyCo",72.9,83,"mpn","N",""
"Owasso","62005600",2012-07-24,"RamseyCo",2.9,5.9,"mpn","N",""
"Josephine","62005700",2012-07-24,"RamseyCo",39.3,6.5,"mpn","N",""
"Long","62006700",2012-07-24,"RamseyCo",5.9,6.6,"mpn","N",""
"Snail","62007300",2012-07-24,"RamseyCo",6.7,6.6,"mpn","N",""
"Johanna","62007800",2012-07-24,"RamseyCo",9.6,23.3,"mpn","N",""
"Mahtomedi","82016700",2012-07-24,"RamseyCo",3.9,2.2,"mpn","N",""
"Gervais","62000700",2012-07-31,"RamseyCo",2,3.5,"mpn","N",""
"Phalen","62001300",2012-07-31,"RamseyCo",4,12.3,"mpn","N",""
"McCarrons","62005400",2012-07-31,"RamseyCo",57.4,70.3,"mpn","N",""
"Owasso","62005600",2012-07-31,"RamseyCo",103.6,10.3,"mpn","N",""
"Josephine","62005700",2012-07-31,"RamseyCo",17.5,6.8,"mpn","N",""
"Long","62006700",2012-07-31,"RamseyCo",6.7,7.1,"mpn","N",""
"Snail","62007300",2012-07-31,"RamseyCo",20.9,7.9,"mpn","N",""
"Johanna","62007800",2012-07-31,"RamseyCo",56.5,26.2,"mpn","N",""
"Mahtomedi","82016700",2012-07-31,"RamseyCo",2,2.5,"mpn","N",""
"Gervais","62000700",2012-08-07,"RamseyCo",2,3.1,"mpn","N",""
"Phalen","62001300",2012-08-07,"RamseyCo",5.9,11.4,"mpn","N",""
"McCarrons","62005400",2012-08-07,"RamseyCo",22.3,82,"mpn","N",""
"Owasso","62005600",2012-08-07,"RamseyCo",26.6,14.6,"mpn","N",""
"Josephine","62005700",2012-08-07,"RamseyCo",26.3,11.4,"mpn","N",""
"Long","62006700",2012-08-07,"RamseyCo",4.6,7.3,"mpn","N",""
"Snail","62007300",2012-08-07,"RamseyCo",7.9,8.3,"mpn","N",""
"Johanna","62007800",2012-08-07,"RamseyCo",20.6,27.2,"mpn","N",""
"Mahtomedi","82016700",2012-08-07,"RamseyCo",1.4,1.9,"mpn","N",""
"Gervais","62000700",2012-08-14,"RamseyCo",1.4,3.3,"mpn","N",""
"Phalen","62001300",2012-08-14,"RamseyCo",8.5,12.9,"mpn","N",""
"McCarrons","62005400",2012-08-14,"RamseyCo",22.6,47.4,"mpn","N",""
"Owasso","62005600",2012-08-14,"RamseyCo",18.4,18.1,"mpn","N",""
"Josephine","62005700",2012-08-14,"RamseyCo",7.5,17.1,"mpn","N",""
"Long","62006700",2012-08-14,"RamseyCo",12.2,6.6,"mpn","N",""
"Snail","62007300",2012-08-14,"RamseyCo",2.3,8.5,"mpn","N",""
"Johanna","62007800",2012-08-14,"RamseyCo",17.5,19.2,"mpn","N",""
"Mahtomedi","82016700",2012-08-14,"RamseyCo",1.4,2.1,"mpn","N",""
"Gervais","62000700",2012-08-21,"RamseyCo",1.8,2.5,"mpn","N",""
"Phalen","62001300",2012-08-21,"RamseyCo",279.3,19,"mpn","N",""
"McCarrons","62005400",2012-08-21,"RamseyCo",5.2,25.6,"mpn","N",""
"Owasso","62005600",2012-08-21,"RamseyCo",5.5,15.1,"mpn","N",""
"Josephine","62005700",2012-08-21,"RamseyCo",4.6,14.4,"mpn","N",""
"Long","62006700",2012-08-21,"RamseyCo",2.9,5.8,"mpn","N",""
"Snail","62007300",2012-08-21,"RamseyCo",3.8,6.3,"mpn","N",""
"Johanna","62007800",2012-08-21,"RamseyCo",902.3,44.6,"mpn","N",""
"Mahtomedi","82016700",2012-08-21,"RamseyCo",1,1.7,"mpn","N",""
"Gervais","62000700",2012-08-29,"RamseyCo",24.9,3,"mpn","N",""
"Phalen","62001300",2012-08-29,"RamseyCo",172.9,25,"mpn","N",""
"McCarrons","62005400",2012-08-29,"RamseyCo",59,24.5,"mpn","N",""
"Owasso","62005600",2012-08-29,"RamseyCo",5.5,17.3,"mpn","N",""
"Josephine","62005700",2012-08-29,"RamseyCo",70.1,16.2,"mpn","N",""
"Long","62006700",2012-08-29,"RamseyCo",8.9,6.3,"mpn","N",""
"Snail","62007300",2012-08-29,"RamseyCo",3.1,5.4,"mpn","N",""
"Johanna","62007800",2012-08-29,"RamseyCo",299.1,88.8,"mpn","N",""
"Gervais","62000700",2013-05-21,"RamseyCo",5.7,NA,"mpn","N",""
"Phalen","62001300",2013-05-21,"RamseyCo",11.1,NA,"mpn","N",""
"McCarrons","62005400",2013-05-21,"RamseyCo",262,NA,"mpn","N",""
"Owasso","62005600",2013-05-21,"RamseyCo",12.4,NA,"mpn","N",""
"Josephine","62005700",2013-05-21,"RamseyCo",51.6,NA,"mpn","N",""
"Turtle","62006100",2013-05-21,"RamseyCo",20.2,NA,"mpn","N",""
"Long","62006700",2013-05-21,"RamseyCo",243.7,NA,"mpn","N",""
"Snail","62007300",2013-05-21,"RamseyCo",52.8,NA,"mpn","N",""
"Johanna","62007800",2013-05-21,"RamseyCo",40,NA,"mpn","N",""
"Mahtomedi","82016700",2013-05-21,"RamseyCo",7.3,NA,"mpn","N",""
"Gervais","62000700",2013-05-28,"RamseyCo",1,2.4,"mpn","N",""
"Phalen","62001300",2013-05-28,"RamseyCo",6.3,8.4,"mpn","N",""
"McCarrons","62005400",2013-05-28,"RamseyCo",3.5,30.5,"mpn","N",""
"Owasso","62005600",2013-05-28,"RamseyCo",2,5,"mpn","N",""
"Josephine","62005700",2013-05-28,"RamseyCo",30.6,39.8,"mpn","N",""
"Turtle","62006100",2013-05-28,"RamseyCo",1,4.5,"mpn","N",""
"Long","62006700",2013-05-28,"RamseyCo",1.8,20.7,"mpn","N",""
"Snail","62007300",2013-05-28,"RamseyCo",2.9,12.3,"mpn","N",""
"Johanna","62007800",2013-05-28,"RamseyCo",3.2,11.4,"mpn","N",""
"Mahtomedi","82016700",2013-05-28,"RamseyCo",1,2.7,"mpn","N",""
"Gervais","62000700",2013-06-04,"RamseyCo",12.6,4.2,"mpn","N",""
"Phalen","62001300",2013-06-04,"RamseyCo",8.5,8.4,"mpn","N",""
"McCarrons","62005400",2013-06-04,"RamseyCo",5.1,16.9,"mpn","N",""
"Owasso","62005600",2013-06-04,"RamseyCo",2.4,3.9,"mpn","N",""
"Josephine","62005700",2013-06-04,"RamseyCo",6.6,21.9,"mpn","N",""
"Turtle","62006100",2013-06-04,"RamseyCo",12.1,6.3,"mpn","N",""
"Long","62006700",2013-06-04,"RamseyCo",7.1,14.5,"mpn","N",""
"Snail","62007300",2013-06-04,"RamseyCo",1.7,6.4,"mpn","N",""
"Johanna","62007800",2013-06-04,"RamseyCo",9,10.5,"mpn","N",""
"Mahtomedi","82016700",2013-06-04,"RamseyCo",40.5,6.7,"mpn","N",""
"Phalen","62001300",2013-06-11,"RamseyCo",12,9.2,"mpn","N",""
"McCarrons","62005400",2013-06-11,"RamseyCo",15.7,16.6,"mpn","N",""
"Owasso","62005600",2013-06-11,"RamseyCo",5.1,4.2,"mpn","N",""
"Josephine","62005700",2013-06-11,"RamseyCo",51.2,27.1,"mpn","N",""
"Turtle","62006100",2013-06-11,"RamseyCo",2.4,5,"mpn","N",""
"Long","62006700",2013-06-11,"RamseyCo",3.5,10.2,"mpn","N",""
"Snail","62007300",2013-06-11,"RamseyCo",7.4,6.6,"mpn","N",""
"Johanna","62007800",2013-06-11,"RamseyCo",5.7,9,"mpn","N",""
"Mahtomedi","82016700",2013-06-11,"RamseyCo",1.4,4.5,"mpn","N",""
"Gervais","62000700",2013-06-11,"RamseyCo",1675.7,18.6,"mpn","Y","ecoli_1dayGM"
"Gervais","62000700",2013-06-13,"RamseyCo",148.3,28.2,"mpn","N",""
"Gervais","62000700",2013-06-18,"RamseyCo",45.9,30.6,"mpn","N",""
"Phalen","62001300",2013-06-18,"RamseyCo",18,10.5,"mpn","N",""
"McCarrons","62005400",2013-06-18,"RamseyCo",7.4,14.1,"mpn","N",""
"Owasso","62005600",2013-06-18,"RamseyCo",24.4,6,"mpn","N",""
"Josephine","62005700",2013-06-18,"RamseyCo",44.8,30,"mpn","N",""
"Turtle","62006100",2013-06-18,"RamseyCo",1.4,3.9,"mpn","N",""
"Long","62006700",2013-06-18,"RamseyCo",21.3,11.8,"mpn","N",""
"Snail","62007300",2013-06-18,"RamseyCo",1,4.6,"mpn","N",""
"Johanna","62007800",2013-06-18,"RamseyCo",2,6.7,"mpn","N",""
"Mahtomedi","82016700",2013-06-18,"RamseyCo",16.1,5.8,"mpn","N",""
"Pleasant","62004600",2013-06-18,"RamseyCo",5.1,NA,"mpn","N",""
"Gervais","62000700",2013-06-25,"RamseyCo",73.5,46.8,"mpn","N",""
"Phalen","62001300",2013-06-25,"RamseyCo",50.1,14.2,"mpn","N",""
"McCarrons","62005400",2013-06-25,"RamseyCo",3.5,6,"mpn","N",""
"Owasso","62005600",2013-06-25,"RamseyCo",127.4,9.5,"mpn","N",""
"Josephine","62005700",2013-06-25,"RamseyCo",66.9,31.5,"mpn","N",""
"Turtle","62006100",2013-06-25,"RamseyCo",1.4,2.3,"mpn","N",""
"Long","62006700",2013-06-25,"RamseyCo",20.8,7.2,"mpn","N",""
"Snail","62007300",2013-06-25,"RamseyCo",16,3.6,"mpn","N",""
"Johanna","62007800",2013-06-25,"RamseyCo",29.7,6.3,"mpn","N",""
"Mahtomedi","82016700",2013-06-25,"RamseyCo",5.1,5.4,"mpn","N",""
"Pleasant","62004600",2013-06-25,"RamseyCo",6.3,5.7,"mpn","N",""
"Gervais","62000700",2013-07-02,"RamseyCo",7.9,66.1,"mpn","N",""
"Phalen","62001300",2013-07-02,"RamseyCo",31,19.6,"mpn","N",""
"McCarrons","62005400",2013-07-02,"RamseyCo",13.5,7.8,"mpn","N",""
"Owasso","62005600",2013-07-02,"RamseyCo",16.2,14.4,"mpn","N",""
"Josephine","62005700",2013-07-02,"RamseyCo",4.7,21.7,"mpn","N",""
"Turtle","62006100",2013-07-02,"RamseyCo",5.7,3.2,"mpn","N",""
"Long","62006700",2013-07-02,"RamseyCo",8,9.8,"mpn","N",""
"Snail","62007300",2013-07-02,"RamseyCo",1,2.9,"mpn","N",""
"Johanna","62007800",2013-07-02,"RamseyCo",10.7,8,"mpn","N",""
"Mahtomedi","82016700",2013-07-02,"RamseyCo",2.5,6.5,"mpn","N",""
"Pleasant","62004600",2013-07-02,"RamseyCo",2.9,4.5,"mpn","N",""
"Gervais","62000700",2013-07-09,"RamseyCo",749.7,78.5,"mpn","N",""
"Phalen","62001300",2013-07-09,"RamseyCo",710,47.4,"mpn","N",""
