"BeachName","DOW","Date","MonitoringOrg","Ecoli_1dGM","Ecoli_30dGM","Ecoli_units","ClosureYN","ClosureReason"
"Hiawatha","27001800",2020-08-31,"MPRB",506,213.6,"cfu","Y","ecoli_30dayGM"
"Bde Maka Ska - Thomas","27003100",2020-08-31,"MPRB",2275.33,121.38,"cfu","Y","ecoli_1dayGM"
"Bde Maka Ska - 32nd","27003100",2020-08-31,"MPRB",89,151.21,"cfu","Y","ecoli_30dayGM"
"Bde Maka Ska - Main","27003100",2020-08-31,"MPRB",206,182.92,"cfu","Y","ecoli_30dayGM"
"Bde Maka Ska - Thomas","27003100",2020-09-02,"MPRB",39,NA,"cfu","N",""
"Wirth","27003700",2021-05-24,"MPRB",108.5,NA,"cfu","N",""
"Nokomis - Main","27001900",2021-05-24,"MPRB",10.33,NA,"cfu","Y","microcystin"
"Wirth","27003700",2021-06-01,"MPRB",67.67,NA,"cfu","N",""
"Nokomis - Main","27001900",2021-06-01,"MPRB",7.5,NA,"cfu","Y","microcystin"
"Harriet - Main","27001600",2021-06-07,"MPRB",14.5,NA,"cfu","N",""
"Harriet - SE","27001600",2021-06-07,"MPRB",18,NA,"cfu","N",""
"Hiawatha","27001800",2021-06-07,"MPRB",29.5,NA,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2021-06-07,"MPRB",10.33,NA,"cfu","N",""
"Bde Maka Ska - Main","27003100",2021-06-07,"MPRB",2.5,NA,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2021-06-07,"MPRB",4.5,NA,"cfu","N",""
"Wirth","27003700",2021-06-07,"MPRB",76,NA,"cfu","N",""
"Cedar - East","27003900",2021-06-07,"MPRB",10,NA,"cfu","N",""
"Cedar - Main","27003900",2021-06-07,"MPRB",12,NA,"cfu","N",""
"Cedar - Point","27003900",2021-06-07,"MPRB",4.5,NA,"cfu","N",""
"Nokomis - 50th","27001900",2021-06-07,"MPRB",1.5,NA,"cfu","Y","microcystin"
"Nokomis - Main","27001900",2021-06-07,"MPRB",1.5,NA,"cfu","Y","microcystin"
"Harriet - Main","27001600",2021-06-14,"MPRB",20,NA,"cfu","N",""
"Harriet - SE","27001600",2021-06-14,"MPRB",13.5,NA,"cfu","N",""
"Hiawatha","27001800",2021-06-14,"MPRB",26.5,NA,"cfu","N",""
"Nokomis - 50th","27001900",2021-06-14,"MPRB",11,NA,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2021-06-14,"MPRB",10.5,NA,"cfu","N",""
"Bde Maka Ska - Main","27003100",2021-06-14,"MPRB",77.33,NA,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2021-06-14,"MPRB",1,NA,"cfu","N",""
"Wirth","27003700",2021-06-14,"MPRB",13,NA,"cfu","N",""
"Cedar - East","27003900",2021-06-14,"MPRB",1.5,NA,"cfu","N",""
"Cedar - Main","27003900",2021-06-14,"MPRB",4.5,NA,"cfu","N",""
"Cedar - Point","27003900",2021-06-14,"MPRB",1.5,NA,"cfu","N",""
"Nokomis - Main","27001900",2021-06-14,"MPRB",8,NA,"cfu","Y","microcystin"
"Harriet - Main","27001600",2021-06-21,"MPRB",72,NA,"cfu","N",""
"Harriet - SE","27001600",2021-06-21,"MPRB",438.5,NA,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2021-06-21,"MPRB",137.5,NA,"cfu","N",""
"Bde Maka Ska - Main","27003100",2021-06-21,"MPRB",205,NA,"cfu","N",""
"Wirth","27003700",2021-06-21,"MPRB",43.5,50.09681834,"cfu","N",""
"Cedar - East","27003900",2021-06-21,"MPRB",25.5,NA,"cfu","N",""
"Cedar - Main","27003900",2021-06-21,"MPRB",47.5,NA,"cfu","N",""
"Cedar - Point","27003900",2021-06-21,"MPRB",74,NA,"cfu","N",""
"Hiawatha","27001800",2021-06-21,"MPRB",2420,NA,"cfu","Y","ecoli_1dayGM"
"Nokomis - 50th","27001900",2021-06-21,"MPRB",32,NA,"cfu","Y","microcystin"
"Nokomis - Main","27001900",2021-06-21,"MPRB",38.5,8.143080641,"cfu","Y","microcystin"
"Bde Maka Ska - Thomas","27003100",2021-06-21,"MPRB",1631.33,NA,"cfu","Y","ecoli_1dayGM"
"Harriet - Main","27001600",2021-06-28,"MPRB",22,NA,"cfu","N",""
"Harriet - SE","27001600",2021-06-28,"MPRB",248,NA,"cfu","N",""
"Hiawatha","27001800",2021-06-28,"MPRB",82,NA,"cfu","N",""
"Nokomis - 50th","27001900",2021-06-28,"MPRB",21,NA,"cfu","N",""
"Nokomis - Main","27001900",2021-06-28,"MPRB",16,8.887193668,"cfu","N",""
"Bde Maka Ska - Main","27003100",2021-06-28,"MPRB",68.5,NA,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2021-06-28,"MPRB",56.5,NA,"cfu","N",""
"Wirth","27003700",2021-06-28,"MPRB",908.5,76.62829867,"cfu","N",""
"Cedar - East","27003900",2021-06-28,"MPRB",1.33,NA,"cfu","N",""
"Cedar - Main","27003900",2021-06-28,"MPRB",13,NA,"cfu","N",""
"Cedar - Point","27003900",2021-06-28,"MPRB",15.5,NA,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2021-06-28,"MPRB",1811.5,NA,"cfu","Y","ecoli_1dayGM"
"Cedar - East","27003900",2021-06-29,"MPRB",10,NA,"cfu","N",""
"Cedar - Main","27003900",2021-06-29,"MPRB",13.33,NA,"cfu","N",""
"Cedar - Point","27003900",2021-06-29,"MPRB",30,NA,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2021-06-30,"MPRB",166.5,NA,"cfu","N",""
"Cedar - East","27003900",2021-06-30,"MPRB",2,NA,"cfu","N",""
"Cedar - Main","27003900",2021-06-30,"MPRB",2,NA,"cfu","N",""
"Cedar - Point","27003900",2021-06-30,"MPRB",9.5,NA,"cfu","N",""
"Cedar - East","27003900",2021-07-01,"MPRB",2,NA,"cfu","N",""
"Cedar - Main","27003900",2021-07-01,"MPRB",5,NA,"cfu","N",""
"Cedar - Point","27003900",2021-07-01,"MPRB",20.5,NA,"cfu","N",""
"Harriet - Main","27001600",2021-07-06,"MPRB",33.5,27.38038789,"cfu","N",""
"Harriet - SE","27001600",2021-07-06,"MPRB",158.5,84.02554997,"cfu","N",""
"Hiawatha","27001800",2021-07-06,"MPRB",18.5,77.90651319,"cfu","N",""
"Nokomis - 50th","27001900",2021-07-06,"MPRB",1.5,6.985361645,"cfu","N",""
"Nokomis - Main","27001900",2021-07-06,"MPRB",16.5,10.40517001,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2021-07-06,"MPRB",49,66.74110165,"cfu","N",""
"Bde Maka Ska - Main","27003100",2021-07-06,"MPRB",14.5,33.03876727,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2021-07-06,"MPRB",77.5,31.72642041,"cfu","N",""
"Wirth","27003700",2021-07-06,"MPRB",8,49.99565057,"cfu","N",""
"Cedar - East","27003900",2021-07-06,"MPRB",1.5,3.773395151,"cfu","N",""
"Cedar - Main","27003900",2021-07-06,"MPRB",2.33,9.51045952,"cfu","N",""
"Cedar - Point","27003900",2021-07-06,"MPRB",6.5,8.716780489,"cfu","N",""
"Harriet - Main","27001600",2021-07-12,"MPRB",9.5,25.16000465,"cfu","N",""
"Harriet - SE","27001600",2021-07-12,"MPRB",4,62.19691743,"cfu","N",""
"Hiawatha","27001800",2021-07-12,"MPRB",34,80.15029913,"cfu","N",""
"Nokomis - 50th","27001900",2021-07-12,"MPRB",2,7.399061593,"cfu","N",""
"Nokomis - Main","27001900",2021-07-12,"MPRB",52,21.14616406,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2021-07-12,"MPRB",87.5,102.316787,"cfu","N",""
"Bde Maka Ska - Main","27003100",2021-07-12,"MPRB",6.5,39.99617909,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2021-07-12,"MPRB",34,47.5416615,"cfu","N",""
"Wirth","27003700",2021-07-12,"MPRB",31.5,41.9209983,"cfu","N",""
"Cedar - East","27003900",2021-07-12,"MPRB",1,2.380851384,"cfu","N",""
"Cedar - Main","27003900",2021-07-12,"MPRB",3.5,7.43325208,"cfu","N",""
"Cedar - Point","27003900",2021-07-12,"MPRB",3,8.037812252,"cfu","N",""
"Harriet - Main","27001600",2021-07-19,"MPRB",67,32.0420046,"cfu","N",""
"Harriet - SE","27001600",2021-07-19,"MPRB",8,56.01703331,"cfu","N",""
"Hiawatha","27001800",2021-07-19,"MPRB",4.5,56.22098827,"cfu","N",""
"Nokomis - 50th","27001900",2021-07-19,"MPRB",10.5,7.330539958,"cfu","N",""
"Nokomis - Main","27001900",2021-07-19,"MPRB",12.5,23.1204138,"cfu","N",""
"Bde Maka Ska - Main","27003100",2021-07-19,"MPRB",7,24.73801032,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2021-07-19,"MPRB",25.5,90.86202084,"cfu","N",""
"Wirth","27003700",2021-07-19,"MPRB",146,68.00072093,"cfu","N",""
"Cedar - East","27003900",2021-07-19,"MPRB",1,2.195401897,"cfu","N",""
"Cedar - Main","27003900",2021-07-19,"MPRB",1.5,5.966980384,"cfu","N",""
"Cedar - Point","27003900",2021-07-19,"MPRB",13.5,12.47344337,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2021-07-19,"MPRB",155.5,175.4103086,"cfu","Y","ecoli_30dayGM"
"Harriet - Main","27001600",2021-07-26,"MPRB",6.5,19.80778213,"cfu","N",""
"Harriet - SE","27001600",2021-07-26,"MPRB",25,31.33057991,"cfu","N",""
"Hiawatha","27001800",2021-07-26,"MPRB",82,28.56920615,"cfu","N",""
"Nokomis - 50th","27001900",2021-07-26,"MPRB",5.5,5.15440462,"cfu","N",""
"Nokomis - Main","27001900",2021-07-26,"MPRB",63.5,25.55395948,"cfu","N",""
"Bde Maka Ska - Main","27003100",2021-07-26,"MPRB",69.5,19.92557923,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2021-07-26,"MPRB",731.5,77.39567917,"cfu","N",""
"Wirth","27003700",2021-07-26,"MPRB",95,79.49876586,"cfu","N",""
"Cedar - East","27003900",2021-07-26,"MPRB",1,1.148698355,"cfu","N",""
"Cedar - Main","27003900",2021-07-26,"MPRB",36.5,5.660756333,"cfu","N",""
"Cedar - Point","27003900",2021-07-26,"MPRB",1,5.273998666,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2021-07-26,"MPRB",65.5,151.2316996,"cfu","Y","ecoli_30dayGM"
"Harriet - Main","27001600",2021-08-02,"MPRB",1.5,11.57629449,"cfu","N",""
"Harriet - SE","27001600",2021-08-02,"MPRB",4.5,14.05143245,"cfu","N",""
"Hiawatha","27001800",2021-08-02,"MPRB",21.5,21.61608893,"cfu","N",""
"Nokomis - 50th","27001900",2021-08-02,"MPRB",3.5,3.60203773,"cfu","N",""
"Nokomis - Main","27001900",2021-08-02,"MPRB",17.5,26.01607734,"cfu","N",""
"Bde Maka Ska - Main","27003100",2021-08-02,"MPRB",64,19.65661971,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2021-08-02,"MPRB",13.5,58.12644732,"cfu","N",""
"Wirth","27003700",2021-08-02,"MPRB",776.5,77.04131595,"cfu","N",""
"Cedar - East","27003900",2021-08-02,"MPRB",1.5,1.084471771,"cfu","N",""
"Cedar - Main","27003900",2021-08-02,"MPRB",1,3.675395188,"cfu","N",""
"Cedar - Point","27003900",2021-08-02,"MPRB",10,4.831407576,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2021-08-02,"MPRB",956,133.0842752,"cfu","Y","ecoli_30dayGM"
"Harriet - Main","27001600",2021-08-09,"MPRB",96.5,14.30428213,"cfu","N",""
"Harriet - SE","27001600",2021-08-09,"MPRB",46.5,10.9952558,"cfu","N",""
"Hiawatha","27001800",2021-08-09,"MPRB",1083,48.78299545,"cfu","N",""
"Nokomis - 50th","27001900",2021-08-09,"MPRB",31.5,6.622044829,"cfu","N",""
"Nokomis - Main","27001900",2021-08-09,"MPRB",30,29.32035856,"cfu","N",""
"Bde Maka Ska - Main","27003100",2021-08-09,"MPRB",43.5,24.48685934,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2021-08-09,"MPRB",104,61.64815834,"cfu","N",""
"Cedar - East","27003900",2021-08-09,"MPRB",12.5,1.657227009,"cfu","N",""
"Cedar - Main","27003900",2021-08-09,"MPRB",4,4.093744027,"cfu","N",""
"Cedar - Point","27003900",2021-08-09,"MPRB",12,5.461692609,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2021-08-09,"MPRB",2420,290.3023831,"cfu","Y","ecoli_1dayGM"
"Wirth","27003700",2021-08-09,"MPRB",137.5,136.0712062,"cfu","Y","ecoli_30dayGM"
"Harriet - Main","27001600",2021-08-16,"MPRB",7,13.45677387,"cfu","N",""
"Harriet - SE","27001600",2021-08-16,"MPRB",43.5,17.72112098,"cfu","N",""
"Hiawatha","27001800",2021-08-16,"MPRB",12.5,39.93509144,"cfu","N",""
"Nokomis - 50th","27001900",2021-08-16,"MPRB",2,6.622044829,"cfu","N",""
"Nokomis - Main","27001900",2021-08-16,"MPRB",2.5,15.76028132,"cfu","N",""
"Bde Maka Ska - Main","27003100",2021-08-16,"MPRB",24.5,31.92887613,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2021-08-16,"MPRB",220,89.55892251,"cfu","N",""
"Cedar - East","27003900",2021-08-16,"MPRB",1.5,1.797215909,"cfu","N",""
"Cedar - Main","27003900",2021-08-16,"MPRB",2.5,3.827322658,"cfu","N",""
"Cedar - Point","27003900",2021-08-16,"MPRB",7,6.470273085,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2021-08-16,"MPRB",38.5,246.3435163,"cfu","Y","ecoli_30dayGM"
"Wirth","27003700",2021-08-16,"MPRB",716.5,254.1835043,"cfu","Y","ecoli_30dayGM"
"Harriet - Main","27001600",2021-08-23,"MPRB",1,5.803981157,"cfu","N",""
"Harriet - SE","27001600",2021-08-23,"MPRB",2.5,14.043042,"cfu","N",""
"Nokomis - 50th","27001900",2021-08-23,"MPRB",23.5,7.779789192,"cfu","N",""
"Nokomis - Main","27001900",2021-08-23,"MPRB",24.5,18.03080762,"cfu","N",""
"Bde Maka Ska - Main","27003100",2021-08-23,"MPRB",28,42.13040463,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2021-08-23,"MPRB",63,107.3171013,"cfu","N",""
"Cedar - East","27003900",2021-08-23,"MPRB",12.5,2.978394745,"cfu","N",""
"Cedar - Main","27003900",2021-08-23,"MPRB",4.5,4.767814252,"cfu","N",""
"Cedar - Point","27003900",2021-08-23,"MPRB",58,8.660469886,"cfu","N",""
"Hiawatha","27001800",2021-08-23,"MPRB",1643,129.9689748,"cfu","Y","ecoli_1dayGM"
"Bde Maka Ska - 32nd","27003100",2021-08-23,"MPRB",73,211.767656,"cfu","Y","ecoli_30dayGM"
"Wirth","27003700",2021-08-23,"MPRB",1811.5,396.2777783,"cfu","Y","ecoli_1dayGM"
"Harriet - Main","27001600",2021-08-30,"MPRB",6,5.711807634,"cfu","N",""
"Harriet - SE","27001600",2021-08-30,"MPRB",33,14.96655116,"cfu","N",""
"Nokomis - 50th","27001900",2021-08-30,"MPRB",65,12.74905406,"cfu","N",""
"Nokomis - Main","27001900",2021-08-30,"MPRB",88.5,19.26855242,"cfu","N",""
"Bde Maka Ska - Main","27003100",2021-08-30,"MPRB",244.5,54.1819264,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2021-08-30,"MPRB",305.5,90.12147903,"cfu","N",""
"Cedar - East","27003900",2021-08-30,"MPRB",13,4.974746183,"cfu","N",""
"Cedar - Main","27003900",2021-08-30,"MPRB",20.5,4.248264288,"cfu","N",""
"Cedar - Point","27003900",2021-08-30,"MPRB",22.5,16.1427663,"cfu","N",""
"Hiawatha","27001800",2021-08-30,"MPRB",776.5,203.7535643,"cfu","Y","ecoli_30dayGM"
"Bde Maka Ska - 32nd","27003100",2021-08-30,"MPRB",183.5,246.745709,"cfu","Y","ecoli_30dayGM"
"Wirth","27003700",2021-08-30,"MPRB",1013,636.1754234,"cfu","Y","ecoli_30dayGM"
"Harriet - Main","27001600",2022-05-23,"MPRB",1,NA,"cfu","N",""
"Harriet - SE","27001600",2022-05-23,"MPRB",1.5,NA,"cfu","N",""
"Hiawatha","27001800",2022-05-23,"MPRB",9,NA,"cfu","N",""
"Nokomis - 50th","27001900",2022-05-23,"MPRB",5,NA,"cfu","N",""
"Nokomis - Main","27001900",2022-05-23,"MPRB",1,NA,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2022-05-23,"MPRB",2,NA,"cfu","N",""
"Bde Maka Ska - Main","27003100",2022-05-23,"MPRB",1,NA,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2022-05-23,"MPRB",4.5,NA,"cfu","N",""
"Wirth","27003700",2022-05-23,"MPRB",15.5,NA,"cfu","N",""
"Cedar - East","27003900",2022-05-23,"MPRB",7.5,NA,"cfu","N",""
"Cedar - Main","27003900",2022-05-23,"MPRB",1,NA,"cfu","N",""
"Cedar - Point","27003900",2022-05-23,"MPRB",4.5,NA,"cfu","N",""
"Harriet - Main","27001600",2022-05-31,"MPRB",101.5,NA,"cfu","N",""
"Harriet - SE","27001600",2022-05-31,"MPRB",66.5,NA,"cfu","N",""
"Hiawatha","27001800",2022-05-31,"MPRB",1167.5,NA,"cfu","N",""
"Nokomis - 50th","27001900",2022-05-31,"MPRB",33,NA,"cfu","N",""
"Nokomis - Main","27001900",2022-05-31,"MPRB",9,NA,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2022-05-31,"MPRB",69.5,NA,"cfu","N",""
"Bde Maka Ska - Main","27003100",2022-05-31,"MPRB",30,NA,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2022-05-31,"MPRB",81.5,NA,"cfu","N",""
"Wirth","27003700",2022-05-31,"MPRB",58,NA,"cfu","N",""
"Cedar - East","27003900",2022-05-31,"MPRB",47.5,NA,"cfu","N",""
"Cedar - Main","27003900",2022-05-31,"MPRB",48,NA,"cfu","N",""
"Cedar - Point","27003900",2022-05-31,"MPRB",74.5,NA,"cfu","N",""
"Harriet - Main","27001600",2022-06-06,"MPRB",9.5,NA,"cfu","N",""
"Harriet - SE","27001600",2022-06-06,"MPRB",79,NA,"cfu","N",""
"Hiawatha","27001800",2022-06-06,"MPRB",57,NA,"cfu","N",""
"Nokomis - 50th","27001900",2022-06-06,"MPRB",6,NA,"cfu","N",""
"Nokomis - Main","27001900",2022-06-06,"MPRB",2.5,NA,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2022-06-06,"MPRB",4,NA,"cfu","N",""
"Bde Maka Ska - Main","27003100",2022-06-06,"MPRB",24.5,NA,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2022-06-06,"MPRB",1,NA,"cfu","N",""
"Wirth","27003700",2022-06-06,"MPRB",2,NA,"cfu","N",""
"Cedar - East","27003900",2022-06-06,"MPRB",79,NA,"cfu","N",""
"Cedar - Main","27003900",2022-06-06,"MPRB",NA,NA,"cfu","N",""
"Cedar - Point","27003900",2022-06-06,"MPRB",1,NA,"cfu","N",""
"Harriet - Main","27001600",2022-06-14,"MPRB",246,NA,"cfu","N",""
"Harriet - SE","27001600",2022-06-14,"MPRB",327.2,NA,"cfu","N",""
"Hiawatha","27001800",2022-06-14,"MPRB",306.9,NA,"cfu","N",""
"Nokomis - 50th","27001900",2022-06-14,"MPRB",25.8,NA,"cfu","N",""
"Nokomis - Main","27001900",2022-06-14,"MPRB",4.7,NA,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2022-06-14,"MPRB",983.5,NA,"cfu","N",""
"Bde Maka Ska - Main","27003100",2022-06-14,"MPRB",83.3,NA,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2022-06-14,"MPRB",22.2,NA,"cfu","N",""
"Wirth","27003700",2022-06-14,"MPRB",12.2,NA,"cfu","N",""
"Cedar - East","27003900",2022-06-14,"MPRB",11.8,NA,"cfu","N",""
"Cedar - Main","27003900",2022-06-14,"MPRB",53.7,NA,"cfu","N",""
"Cedar - Point","27003900",2022-06-14,"MPRB",9.1,NA,"cfu","N",""
"Harriet - Main","27001600",2022-06-21,"MPRB",18,21.19,"cfu","N",""
"Harriet - SE","27001600",2022-06-21,"MPRB",41.2,40.29,"cfu","N",""
"Nokomis - 50th","27001900",2022-06-21,"MPRB",6.9,11.18,"cfu","N",""
"Nokomis - Main","27001900",2022-06-21,"MPRB",9.8,4,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2022-06-21,"MPRB",23.3,26.35,"cfu","N",""
"Bde Maka Ska - Main","27003100",2022-06-21,"MPRB",4.1,12.02,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2022-06-21,"MPRB",18.8,10.88,"cfu","N",""
"Wirth","27003700",2022-06-21,"MPRB",75.4,17.51,"cfu","N",""
"Cedar - East","27003900",2022-06-21,"MPRB",15.2,21.9,"cfu","N",""
"Cedar - Main","27003900",2022-06-21,"MPRB",15.6,14.16,"cfu","N",""
"Cedar - Point","27003900",2022-06-21,"MPRB",3.1,6.24,"cfu","N",""
"Hiawatha","27001800",2022-06-21,"MPRB",275.7,138.35,"cfu","Y","ecoli_30dayGM"
"Harriet - Main","27001600",2022-06-27,"MPRB",4.7,28.87,"cfu","N",""
"Harriet - SE","27001600",2022-06-27,"MPRB",2,42.68,"cfu","N",""
"Nokomis - 50th","27001900",2022-06-27,"MPRB",3,10.1,"cfu","N",""
"Nokomis - Main","27001900",2022-06-27,"MPRB",2.6,4.82,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2022-06-27,"MPRB",6.3,33.15,"cfu","N",""
"Bde Maka Ska - Main","27003100",2022-06-27,"MPRB",149,32.7,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2022-06-27,"MPRB",64.7,18.55,"cfu","N",""
"Wirth","27003700",2022-06-27,"MPRB",2.6,12.21,"cfu","N",""
"Cedar - East","27003900",2022-06-27,"MPRB",2,16.81,"cfu","N",""
"Cedar - Main","27003900",2022-06-27,"MPRB",11.9,26.31,"cfu","N",""
"Cedar - Point","27003900",2022-06-27,"MPRB",10.5,7.39,"cfu","N",""
"Hiawatha","27001800",2022-06-27,"MPRB",132.7,236.96,"cfu","Y","ecoli_30dayGM"
"Harriet - Main","27001600",2022-07-05,"MPRB",8.6,17.6,"cfu","N",""
"Harriet - SE","27001600",2022-07-05,"MPRB",32.3,36.94,"cfu","N",""
"Nokomis - 50th","27001900",2022-07-05,"MPRB",5.2,6.96,"cfu","N",""
"Nokomis - Main","27001900",2022-07-05,"MPRB",8.5,4.76,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2022-07-05,"MPRB",104.1,35.94,"cfu","N",""
"Bde Maka Ska - Main","27003100",2022-07-05,"MPRB",9.2,25.78,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2022-07-05,"MPRB",7,11.34,"cfu","N",""
"Wirth","27003700",2022-07-05,"MPRB",2.6,6.53,"cfu","N",""
"Cedar - East","27003900",2022-07-05,"MPRB",3.1,9.74,"cfu","N",""
"Cedar - Main","27003900",2022-07-05,"MPRB",21.1,21.41,"cfu","N",""
"Cedar - Point","27003900",2022-07-05,"MPRB",3.6,4.03,"cfu","N",""
"Hiawatha","27001800",2022-07-05,"MPRB",191.8,165.11,"cfu","Y","ecoli_30dayGM"
"Harriet - Main","27001600",2022-07-11,"MPRB",27.2,21.73,"cfu","N",""
"Harriet - SE","27001600",2022-07-11,"MPRB",42.2,32.59,"cfu","N",""
"Nokomis - 50th","27001900",2022-07-11,"MPRB",8.6,7.48,"cfu","N",""
"Nokomis - Main","27001900",2022-07-11,"MPRB",13.3,6.65,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2022-07-11,"MPRB",529.7,95.5,"cfu","N",""
"Bde Maka Ska - Main","27003100",2022-07-11,"MPRB",28.4,26.55,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2022-07-11,"MPRB",951,44.68,"cfu","N",""
"Wirth","27003700",2022-07-11,"MPRB",1,5.69,"cfu","N",""
"Cedar - East","27003900",2022-07-11,"MPRB",6.4,5.88,"cfu","N",""
"Cedar - Main","27003900",2022-07-11,"MPRB",5.8,16.49,"cfu","N",""
"Hiawatha","27001800",2022-07-11,"MPRB",62.7,168.29,"cfu","Y","ecoli_30dayGM"
"Cedar - Point","27003900",2022-07-11,"MPRB",2420,19.15,"cfu","Y","ecoli_1dayGM"
"Cedar - Point","27003900",2022-07-13,"MPRB",29,NA,"cfu","N",""
"Harriet - Main","27001600",2022-07-18,"MPRB",12.7,12.01,"cfu","N",""
"Harriet - SE","27001600",2022-07-18,"MPRB",5.8,14.52,"cfu","N",""
"Nokomis - 50th","27001900",2022-07-18,"MPRB",5.8,5.54,"cfu","N",""
"Nokomis - Main","27001900",2022-07-18,"MPRB",25.7,9.36,"cfu","N",""
"Bde Maka Ska - Main","27003100",2022-07-18,"MPRB",11.1,17.74,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2022-07-18,"MPRB",97.3,60.07,"cfu","N",""
"Wirth","27003700",2022-07-18,"MPRB",2.1,3.99,"cfu","N",""
"Cedar - East","27003900",2022-07-18,"MPRB",2.6,4.33,"cfu","N",""
"Cedar - Point","27003900",2022-07-18,"MPRB",14.5,21,"cfu","N",""
"Hiawatha","27001800",2022-07-18,"MPRB",90.9,131.93,"cfu","Y","ecoli_30dayGM"
"Bde Maka Ska - 32nd","27003100",2022-07-18,"MPRB",1454.2,103.27,"cfu","Y","ecoli_1dayGM"
"Cedar - Main","27003900",2022-07-18,"MPRB",2419.8,35.32,"cfu","Y","ecoli_1dayGM"
"Bde Maka Ska - 32nd","27003100",2022-07-20,"MPRB",53.8,NA,"cfu","N",""
"Cedar - Main","27003900",2022-07-20,"MPRB",50.6,NA,"cfu","N",""
"Harriet - Main","27001600",2022-07-25,"MPRB",1,6.74,"cfu","N",""
"Harriet - SE","27001600",2022-07-25,"MPRB",4.1,9.16,"cfu","N",""
"Hiawatha","27001800",2022-07-25,"MPRB",61.6,97.76,"cfu","N",""
"Nokomis - 50th","27001900",2022-07-25,"MPRB",17.5,6.69,"cfu","N",""
"Nokomis - Main","27001900",2022-07-25,"MPRB",5.2,8.25,"cfu","N",""
"Bde Maka Ska - 32nd","27003100",2022-07-25,"MPRB",22.2,102.32,"cfu","N",""
"Bde Maka Ska - Main","27003100",2022-07-25,"MPRB",7.8,20.15,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2022-07-25,"MPRB",24.4,63.28,"cfu","N",""
"Wirth","27003700",2022-07-25,"MPRB",1,1.68,"cfu","N",""
"Cedar - East","27003900",2022-07-25,"MPRB",1,2.51,"cfu","N",""
"Cedar - Main","27003900",2022-07-25,"MPRB",1,20.38,"cfu","N",""
"Cedar - Point","27003900",2022-07-25,"MPRB",130.8,44.39,"cfu","N",""
"Harriet - Main","27001600",2022-08-01,"MPRB",1,4.94,"cfu","N",""
"Harriet - SE","27001600",2022-08-01,"MPRB",14.6,13.62,"cfu","N",""
"Hiawatha","27001800",2022-08-01,"MPRB",18.7,66.07,"cfu","N",""
"Nokomis - 50th","27001900",2022-08-01,"MPRB",2.6,6.48,"cfu","N",""
"Nokomis - Main","27001900",2022-08-01,"MPRB",13.3,11.49,"cfu","N",""
"Bde Maka Ska - Main","27003100",2022-08-01,"MPRB",22.1,13.76,"cfu","N",""
"Bde Maka Ska - Thomas","27003100",2022-08-01,"MPRB",348.8,88.63,"cfu","N",""
"Wirth","27003700",2022-08-01,"MPRB",4.1,1.85,"cfu","N",""
"Cedar - East","27003900",2022-08-01,"MPRB",1,2.19,"cfu","N",""
"Cedar - Main","27003900",2022-08-01,"MPRB",4.2,16.51,"cfu","N",""
